PoS-tag n-grams	1939_DWF	1939_DNS	1939_NWF	1939_NNS	1939_OFL	1980_NWF	1980_DWF	1980_NNS	1980_OFL	1980_DNS	DEU	NDL
('PUNCT', 'ADJ', 'AUX')	0.00055640142297987160	0.00077918905091228926	0.00100589945023251272	0.00108149190554616514	0.00019182913776306102	0.00070244944686525786	0.00043715021272753332	0.00039335156191487467	0.00127695793243554740	0.00155228291183169467	0.00044953828959847522	0.00030856190905380706
('ADJ', 'AUX', 'PRON')	0.00095931279824115799	0.00209407057432677707	0.00181061901041852289	0.00401696993488575606	0.00153463310210448815	0.00361259715530704018	0.00165145635919290365	0.00295013671436155983	0.00323800047153299493	0.00310456582366338933	0.00088302164028271921	0.00154280954526903524
('AUX', 'PRON', 'PUNCT')	0.00295468341858276659	0.00569781993479611532	0.00556597695795323696	0.00571645721502972957	0.00556304499512876981	0.00406417179972042020	0.00264718739929450724	0.00247249553203635498	0.00620236710040123016	0.00232842436774754200	0.00043950395277708070	0.00071206594397032390
('PRON', 'PUNCT', 'SCONJ')	0.00537215167015048494	0.00392841146501612514	0.00388947787423238279	0.00710694680787479945	0.00326109534197203737	0.00110384913078826223	0.00291433475151688885	0.00129244084629173109	0.00118574665154729387	0.00776141455915847333	0.00064219755656925027	0.00061712381810761412
('SCONJ', 'PRON', 'PRON')	0.01736356164816495878	0.01394423739028450952	0.01005899450232512760	0.01297790286655398084	0.01592181843433406255	0.00622169510080656900	0.01139019165384517335	0.00899089284376856403	0.00656721222395424339	0.01474668766240109889	0.00127034704158854816	0.00282452824441561815
('ADV', 'ADV', 'DET')	0.00495005403892437475	0.01050281908208856516	0.00583421681134857397	0.00432596762218466057	0.01285255223012508885	0.01098831634739224836	0.00580438338010447023	0.01171625723703590902	0.01509546698700593541	0.01397054620648525286	0.00735316202271791598	0.00548290776857149418
('ADV', 'DET', 'NOUN')	0.03154220480616927447	0.04046913133175702310	0.02581808588930116152	0.02240233232917056283	0.04354521427221485358	0.03707929580238753658	0.03188767940618062596	0.04186384480379737316	0.04355338662414098838	0.05432990191410931591	0.03238481865736872467	0.02812660478682779686
('NOUN', 'VERB', 'PUNCT')	0.11206692109053206785	0.08132785718897019012	0.07396713957376410686	0.07261445651524250922	0.08191104182482705776	0.06562884832141123448	0.08845005970853757338	0.06785314443031588427	0.07360750367682047934	0.12030192566695634138	0.09801941580611038540	0.04505003872185582570
('PUNCT', 'NOUN', 'PROPN')	0.00065233270280398736	0.00384724593887942820	0.00033529981674417094	0.00046349653094835650	0.00364475361749815908	0.00105367417029788679	0.00157859799040498128	0.00134863392656528447	0.00250831022442696804	0.00077614145591584733	0.00163359003452303035	0.00175642932846013246
('NOUN', 'PROPN', 'PUNCT')	0.00358782986542193058	0.00636337724911702901	0.00174355904706968885	0.00231748265474178254	0.00844048206157468547	0.00351224723432628930	0.00721297851000429931	0.00452354296202105849	0.00506222608929806240	0.00388070727957923666	0.00918743879366883641	0.01155920382378492449
('PROPN', 'PUNCT', 'INTJ')	0.00026938568595074686	0.00038571383232107083	0.00144855248783525969	0.00050059604828275395	0.00062155098408088873	0.00016257330055631378	0.00023607044970715374	0.00027310916957024310	0.00059107247268552396	0.00000000000000000000	0.00001950752215851700	0.00023071848905034640
('PUNCT', 'INTJ', 'INTJ')	0.00026938568595074686	0.00226168565315536989	0.00079670386830939276	0.00116805744599309262	0.00310775492040444396	0.00092124870315244474	0.00026230049967461530	0.00091036389856747712	0.00221652177257071481	0.00000000000000000000	0.00001734001969645955	0.00005127077534452142
('INTJ', 'INTJ', 'PUNCT')	0.00031082963763547718	0.00268246437932381093	0.00217282873175288953	0.00200238419313101580	0.00331493858176474003	0.00124639530426507252	0.00039345074951192295	0.00157796409085029349	0.00349717879672268315	0.00000000000000000000	0.00000867000984822978	0.00007690616301678213
('INTJ', 'PUNCT', 'DET')	0.00067151895876881062	0.00258106373114695784	0.00140825923032551780	0.00216298381109233029	0.00537121585736570831	0.00120419905176901354	0.00116573390060675558	0.00154530970752272197	0.00255391586487109480	0.00232842436774754200	0.00001404807154995235	0.00016614872025974225
('SCONJ', 'PRON', 'ADP')	0.01118558722749190236	0.00759709324639481955	0.00811425556520893598	0.00772494218247260760	0.00805682378604856246	0.00787746879698896299	0.00563438051959931803	0.01005856136896608050	0.00629357838128948369	0.00620913164732677866	0.00235004168357060049	0.00472337076166981507
('PRON', 'ADP', 'ADJ')	0.00303142844244205919	0.00240249957364622492	0.00187767897376735714	0.00154498843649452148	0.00249377879091979308	0.00210734834059577358	0.00240432617000143310	0.00289394363408800644	0.00200664817954157451	0.00232842436774754200	0.00299424610750412962	0.00192257804871987458
('ADP', 'ADJ', 'NOUN')	0.01496527965256206315	0.01275922070868873610	0.00804719560186010173	0.00540745952773082506	0.00920779861262692803	0.01404898893730515720	0.01406166517606898848	0.01829084762904167188	0.01126459318969929256	0.01319440475056940509	0.03054251441696068797	0.02302346552170713920
('ADJ', 'NOUN', 'VERB')	0.03422828064124451564	0.02970658256603102634	0.02005092904130142267	0.01823086355063535322	0.03145997859314200729	0.02980392653128308145	0.02647187399294507332	0.02539927228364619385	0.03087501858067377009	0.03725478988396067198	0.05151829210840382783	0.03204296747866457878
('VERB', 'PUNCT', 'AUX')	0.00771287489785891026	0.00631467793343501015	0.00523067714120906656	0.00849743640071986932	0.00575487413289183045	0.00637221998227769596	0.00553723602788208820	0.00649030077159543171	0.00734250811150439706	0.01008983892690601576	0.00835659570485737004	0.00583894074055665586
('PRON', 'PART', 'ADP')	0.00383725119296463198	0.00262976304682897627	0.00254827860725569903	0.00324447571663849521	0.00268560792868285415	0.00275962282697065579	0.00204003432606182211	0.00221962667080536410	0.00173301433687681437	0.00310456582366338933	0.00063617695447641361	0.00099689232155845357
('PART', 'ADP', 'NOUN')	0.00308898721033652865	0.00196420573250806257	0.00087177952353484443	0.00154498843649452148	0.00115097482657836600	0.00145507385422089116	0.00111716165474814067	0.00236010937148924821	0.00132256357287967416	0.00077614145591584733	0.00095326199803248094	0.00090195019569574368
('VERB', 'VERB', 'PRON')	0.00091176693706406626	0.00087662234618425192	0.00195554585857760045	0.00250298024141377019	0.00186465295224266629	0.00406433251390784459	0.00123281234847069177	0.00524976514840578418	0.00132991306354242897	0.00000000000000000000	0.00021891774866780186	0.00158939403568016417
('ADV', 'PUNCT', 'SCONJ')	0.00922858911907993920	0.00753216082548546252	0.00570009688465090546	0.00787944102612206029	0.00844048206157468547	0.00140489889373051572	0.00556152215081139566	0.00258488169258346218	0.00702326862839551015	0.01474668766240109889	0.00485661902155495526	0.00094942125862709857
('PRON', 'ADP', 'PROPN')	0.00579424930137659427	0.00353881693955998035	0.00181061901041852289	0.00339897456028794747	0.00172646223986754922	0.00341189731334553799	0.00347291557889095907	0.00255678515244668527	0.00241709894353871451	0.00155228291183169467	0.00330731741633163902	0.00313309015346942537
('ADP', 'PROPN', 'CCONJ')	0.00383725119296463198	0.00249989820501026134	0.00120707934027901526	0.00200848496744287803	0.00153463310210448815	0.00296032266893215797	0.00456579111070979250	0.00359635713750742570	0.00214346510087395437	0.00776141455915847333	0.00695580228459069267	0.00731054369142865920
('PROPN', 'CCONJ', 'ADP')	0.00094043873251187596	0.00041678805877133466	0.00015652520828723831	0.00000000000000000000	0.00000000000000000000	0.00052701203329295204	0.00068023725516671966	0.00055743309283597467	0.00047901824067597974	0.00271739716920901906	0.00065813649411535120	0.00152353569217684960
('CCONJ', 'ADP', 'NOUN')	0.00272444834700488877	0.00297065825660310263	0.00335299816744170920	0.00231748265474178254	0.00153463310210448815	0.00291014770844178232	0.00252575678464797039	0.00441115680147395172	0.00282754970753585494	0.00310456582366338933	0.00164362437134442504	0.00161401613966606758
('ADP', 'NOUN', 'VERB')	0.02131593037691852793	0.01858690548530356548	0.01207079340279015346	0.01962135314348042309	0.01342803964341427077	0.01620651223839130600	0.01751029463203063880	0.03346297930290112466	0.01390972033545864045	0.02871723386888635002	0.01971546498667598249	0.01096581553714298836
('PUNCT', 'SCONJ', 'VERB')	0.00010360987921182572	0.00024545425693159052	0.00036213812195881492	0.00083432674713792329	0.00041436732272059250	0.00027095550092718962	0.00026230049967461530	0.00027310916957024310	0.00029553623634276198	0.00000000000000000000	0.00005418756155143610	0.00023071848905034640
('SCONJ', 'VERB', 'PRON')	0.00006717419517941971	0.00013261438233633379	0.00015652520828723831	0.00000000000000000000	0.00022387497878379359	0.00011711378517621157	0.00019840253275695994	0.00042627236510986292	0.00010644849792799550	0.00000000000000000000	0.00000702636826457670	0.00002770064894866999
('VERB', 'PRON', 'DET')	0.01945486354833068227	0.01672009838415954019	0.00985781461227862484	0.00818843871342096394	0.01726462239867549223	0.01289496484602651802	0.02270752493890242432	0.01323347040442185429	0.01213110035813770061	0.01008983892690601576	0.00572157885555916405	0.00740548581729136898
('DET', 'NOUN', 'ADP')	0.07100833332581051038	0.07027311252915208195	0.07973429642176384224	0.06226303399072921629	0.07116861011009563420	0.12453425193711213648	0.08641002538247574694	0.09446056793984347610	0.07410916572170588024	0.09391311616581753119	0.12046221354084139799	0.15361635964586453640
('NOUN', 'ADP', 'PUNCT')	0.01151175357889389593	0.01741812190893513024	0.02380628698883613392	0.02101184273632549296	0.03548839048616628938	0.03266389927923448594	0.01386737619263452882	0.01893706805218753689	0.01240473420080246032	0.01629897057423279269	0.01199504623629502748	0.00799887410393330597
('ADP', 'PUNCT', 'SCONJ')	0.00301224218647723604	0.00332778657160456848	0.00221297879051152819	0.00509846184043192142	0.00383658275526122016	0.00060209952588450677	0.00150573962161705912	0.00154530970752272197	0.00173301433687681437	0.00310456582366338933	0.00204098410947164879	0.00097315679009277601
('PUNCT', 'SCONJ', 'DET')	0.01442806448554701491	0.01144433918527424862	0.01166843362269714794	0.01436839245939905071	0.01093426085249447725	0.00230804818255727576	0.00918015446727819991	0.00379303291846486276	0.00985081833593136509	0.01397054620648525286	0.01373700710848911946	0.00659847774745833497
('SCONJ', 'DET', 'NOUN')	0.01999207871534573050	0.01457732849415074340	0.01542379157023186266	0.01421389361574959889	0.01150974826578366091	0.01610616231741055296	0.01491167947859474777	0.01177245031730946370	0.01286079060524372708	0.01785125348606448822	0.01375506891476763020	0.01787285519365513012
('DET', 'NOUN', 'DET')	0.02102813653744618066	0.01435006502096799336	0.00891897512539494702	0.00834293755707041576	0.01956657205183222337	0.01093814138690187183	0.02122607144021467288	0.00963711326691442903	0.00966839577415485804	0.01319440475056940509	0.07529967037510887362	0.01208138551602983002
('NOUN', 'DET', 'ADJ')	0.00420179005629627185	0.00519459367274859463	0.00422477769097655362	0.00092699306189671299	0.00652219068394407474	0.00506767100952793155	0.00527008867565970703	0.00460783258243138878	0.00405890199952727536	0.00698527310324262643	0.02594478128539771250	0.00752416347461975620
('NOUN', 'PUNCT', 'SCONJ')	0.01227920381748682198	0.01136317365913755081	0.01173549358604598220	0.01653137627049137970	0.01170157740354672155	0.00296032266893215797	0.00915586834434889245	0.00618123883009088788	0.00579191633640408973	0.01164212183873770956	0.00568746211036642337	0.00647980009012994775
('SCONJ', 'PRON', 'ADV')	0.01396759434239125929	0.01717462533052504028	0.01817325006753406358	0.02410181960931453635	0.01572998929657100364	0.01284478988553614323	0.00816013730424728842	0.02039808813929993095	0.01290639624568785428	0.01629897057423279269	0.00210119013040001561	0.00484204841899820316
('DET', 'ADJ', 'ADV')	0.00101537681627589206	0.00108701170926847244	0.00246253922931994121	0.00283671094026893876	0.00207183661360296235	0.00260117280890102050	0.00099674189876353819	0.00191176418699170146	0.00152693722110427044	0.00000000000000000000	0.00045951052195617815	0.00151248787266338195
('ADJ', 'ADV', 'VERB')	0.00113198910192456636	0.00163954362796127524	0.00221297879051152819	0.00185398612379342599	0.00134280396434142708	0.00255892298500915360	0.00131145063818259989	0.00224772321094214101	0.00223467638176220789	0.00077614145591584733	0.00096530320221815437	0.00090195019569574368
('ADV', 'VERB', 'DET')	0.01247106637713505349	0.01236962618323259218	0.00590127677469740822	0.00417146877853520788	0.01592181843433406255	0.00592064533786431594	0.01940461222051661702	0.00531024608585080760	0.00830022656083105777	0.00310456582366338933	0.00696382975404780807	0.01127437744619679515
('VERB', 'DET', 'NOUN')	0.04994182427643468342	0.04949473783815770689	0.02937226394678937175	0.02441081729661343999	0.05371215857365708307	0.03888559438004105667	0.06421250902508877922	0.03340678622262756997	0.03479710365886866386	0.01707511203014864046	0.03504793164976683500	0.03505737997480561779
('PUNCT', 'PRON', 'VERB')	0.04781214986433931363	0.04593968779337038316	0.04700903430753276130	0.06550750970736771150	0.06080983667089034234	0.02945270180785045447	0.04016924732507445167	0.02590501000610817561	0.03534437134419818327	0.03259794114846558538	0.00360433378624491719	0.00550664330003717162
('PRON', 'VERB', 'PRON')	0.02615086688005396551	0.02761251199170424928	0.02440982665897564394	0.03012727451164317130	0.02800705411340690884	0.02493695536371665425	0.02479613151082286221	0.02770318857486188738	0.01532349518922656792	0.02173196076564372706	0.00165767244289437743	0.00795140304100195108
('VERB', 'PRON', 'ADP')	0.02695668963057653786	0.02621646494215306572	0.01736853050734805254	0.01127841558641000733	0.02436230049590874802	0.01921700986781383833	0.02569471805920723467	0.02680409929048502976	0.01733014336876814374	0.01397054620648525286	0.00790705741525889357	0.00911444408282014590
('PRON', 'ADP', 'CCONJ')	0.00242447117355672160	0.00234934788777379534	0.00144855248783525969	0.00150178814484826185	0.00082873464544118501	0.00124639530426507252	0.00144265274821038405	0.00203314604013403195	0.00098512078780920668	0.00000000000000000000	0.00002817753200674677	0.00030762465206712853
('ADP', 'CCONJ', 'VERB')	0.00783290686841402357	0.00774934154026878704	0.00224525635614465256	0.00233611489198618525	0.00621550984080888793	0.00325146601112627628	0.00495747944385022902	0.00491596505226437643	0.00369420295428452483	0.00000000000000000000	0.00064158072876900347	0.00064088469180651776
('CCONJ', 'VERB', 'DET')	0.01005359812556733470	0.00918793755867407767	0.00295063838734870411	0.00432596762218466057	0.00767316551052244031	0.00356242219481666495	0.00932587120485404465	0.00472021874297849642	0.00446935276352441579	0.00077614145591584733	0.00164964497343726181	0.00173269379699445480
('NOUN', 'ADP', 'ADP')	0.00136222417350244439	0.00159084431227925725	0.00301769835069753837	0.00386247109123630380	0.00134280396434142708	0.00506767100952793155	0.00140859512989982951	0.00654649385186898553	0.00150498613465618078	0.00232842436774754200	0.00184631797513659462	0.00484204841899820316
